,Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
292,78791.0,10509181,HZ250839,05/04/2016 10:14:00 AM,064XX S DR MARTIN LUTHER KING JR DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,312,3,20,42,08B,1180029,1862350,2016,05/11/2016 03:50:55 PM,41.777558327,-87.615558249,"(41.777558327, -87.615558249)"
293,79179.0,10509194,HZ250788,05/04/2016 09:00:00 AM,083XX S MACKINAW AVE,610,BURGLARY,FORCIBLE ENTRY,OTHER,0,0,424,4,10,46,5,1199922,1850239,2016,05/11/2016 03:50:55 PM,41.743846218,-87.543039776,"(41.743846218, -87.543039776)"
294,79289.0,10509195,HZ250808,05/04/2016 09:40:00 AM,010XX E 130TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),0,0,533,5,9,54,08B,1185547,1819411,2016,05/11/2016 03:50:55 PM,41.65960058,-87.596676366,"(41.65960058, -87.596676366)"
295,79683.0,10509201,HZ250829,05/04/2016 09:50:00 AM,059XX S WINCHESTER AVE,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,0,0,714,7,15,67,08A,1164376,1865179,2016,05/11/2016 03:50:55 PM,41.785665665,-87.672862591,"(41.785665665, -87.672862591)"
296,79984.0,10509202,HZ250772,05/04/2016 06:00:00 AM,042XX N DRAKE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,1723,17,33,16,08B,1151965,1927886,2016,05/11/2016 03:50:55 PM,41.957993231,-87.716715948,"(41.957993231, -87.716715948)"
297,80443.0,10509203,HZ509883,05/04/2016 10:00:00 AM,099XX S CALHOUN AVE,820,THEFT,$500 AND UNDER,OTHER,0,0,431,4,7,51,6,1194794,1839526,2016,05/11/2016 03:50:55 PM,41.714576492,-87.562180472,"(41.714576492, -87.562180472)"
298,80876.0,10509211,HZ250600,05/04/2016 04:39:00 AM,047XX N TRIPP AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,1722,17,39,14,08B,1147190,1931266,2016,05/11/2016 03:50:55 PM,41.967361149,-87.734183782,"(41.967361149, -87.734183782)"
299,81399.0,10509218,HZ250827,05/04/2016 09:55:00 AM,019XX W OGDEN AVE,325,ROBBERY,VEHICULAR HIJACKING,STREET,0,0,1225,12,2,28,3,1163639,1897450,2016,05/11/2016 03:50:55 PM,41.874236291,-87.674657583,"(41.874236291, -87.674657583)"
300,81486.0,10509222,HZ250712,05/04/2016 07:45:00 AM,044XX W 59TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,"SCHOOL, PRIVATE, GROUNDS",0,0,813,8,13,62,14,1147807,1865116,2016,05/11/2016 03:50:55 PM,41.785825983,-87.733614635,"(41.785825983, -87.733614635)"
301,81684.0,10509229,HZ250884,05/04/2016 12:01:00 AM,026XX W CATALPA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),0,0,2011,20,40,4,14,1157776,1936428,2016,05/11/2016 03:50:55 PM,41.9813162,-87.695118674,"(41.9813162, -87.695118674)"
302,81771.0,10509230,HZ250602,05/04/2016 05:25:00 AM,053XX S KILPATRICK AVE,820,THEFT,$500 AND UNDER,STREET,0,0,815,8,23,56,6,1145926,1868997,2016,05/11/2016 03:50:55 PM,41.796511869,-87.740413251,"(41.796511869, -87.740413251)"
303,81902.0,10509231,HZ250773,05/04/2016 08:45:00 AM,089XX S ASHLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,2221,22,21,73,14,1167235,1845492,2016,05/11/2016 03:50:55 PM,41.731581122,-87.66294264,"(41.731581122, -87.66294264)"
304,81967.0,10509234,HZ250782,05/04/2016 09:00:00 AM,029XX W 64TH ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,0,0,823,8,15,66,5,1157974,1862063,2016,05/11/2016 03:50:55 PM,41.777247466,-87.6964201,"(41.777247466, -87.6964201)"
305,82033.0,10509238,HZ250681,05/04/2016 08:00:00 AM,007XX E 37TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),0,1,212,2,4,36,08B,1181833,1880693,2016,05/11/2016 03:50:55 PM,41.827851531,-87.608377666,"(41.827851531, -87.608377666)"
306,82076.0,10509244,HZ250892,05/04/2016 10:45:00 AM,056XX W CHICAGO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,1,0,1511,15,29,25,18,1138436,1904775,2016,05/11/2016 03:50:55 PM,41.894830486,-87.767015087,"(41.894830486, -87.767015087)"
307,82163.0,10509245,HZ250770,05/04/2016 08:15:00 AM,007XX N WESTERN AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,0,0,1221,12,1,24,04A,1160266,1905078,2016,05/11/2016 03:50:55 PM,41.89523856,-87.686830715,"(41.89523856, -87.686830715)"
308,82729.0,10509251,HZ250887,05/04/2016 10:00:00 AM,003XX W HUBBARD ST,890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,0,0,1831,18,42,8,6,1173695,1903251,2016,05/11/2016 03:50:55 PM,41.889936903,-87.637564113,"(41.889936903, -87.637564113)"
309,82751.0,10509252,HZ250897,05/04/2016 10:30:00 AM,0000X S FRANKLIN ST,890,THEFT,FROM BUILDING,OTHER,0,0,122,1,2,32,6,1174333,1900280,2016,05/11/2016 03:50:55 PM,41.881770084,-87.635309866,"(41.881770084, -87.635309866)"
310,82838.0,10509261,HZ250820,05/04/2016 09:52:00 AM,045XX N BROADWAY,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,1,0,1913,19,46,3,18,1168225,1930362,2016,05/11/2016 03:50:55 PM,41.964450845,-87.656866766,"(41.964450845, -87.656866766)"
311,82882.0,10509280,HZ250878,05/04/2016 10:35:00 AM,027XX S KOMENSKY AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,0,0,1031,10,22,30,5,1149822,1885508,2016,05/11/2016 03:50:55 PM,41.841745745,-87.725697904,"(41.841745745, -87.725697904)"
312,85611.0,10509284,HZ250898,05/04/2016 08:00:00 AM,043XX W WABANSIA AVE,143B,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,"SCHOOL, PUBLIC, BUILDING",0,0,2534,25,31,23,15,1147025,1910941,2016,05/11/2016 03:50:55 PM,41.911590736,-87.73531182,"(41.911590736, -87.73531182)"
313,86311.0,10509288,HZ250857,05/04/2016 09:50:00 AM,073XX S WABASH AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,0,0,323,3,6,69,3,1177990,1856463,2016,05/11/2016 03:50:55 PM,41.761450225,-87.623211368,"(41.761450225, -87.623211368)"
314,86333.0,10509292,HZ250916,05/04/2016 10:36:00 AM,124XX S MICHIGAN AVE,1512,PROSTITUTION,SOLICIT FOR PROSTITUTE,STREET,1,0,532,5,9,53,16,1179122,1822000,2016,05/11/2016 03:50:55 PM,41.666853485,-87.62010881,"(41.666853485, -87.62010881)"
315,86464.0,10509297,HZ250914,05/04/2016 10:58:00 AM,083XX S COMMERCIAL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,1,0,424,4,10,46,18,1197636,1850405,2016,05/11/2016 03:50:55 PM,41.74435904,-87.551410154,"(41.74435904, -87.551410154)"
316,86573.0,10509300,HZ250915,05/04/2016 09:20:00 AM,072XX S STATE ST,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",1,0,323,3,6,69,08A,1177540,1856922,2016,05/11/2016 03:50:55 PM,41.762719954,-87.624846791,"(41.762719954, -87.624846791)"
317,86706.0,10509302,HZ250935,05/04/2016 11:15:00 AM,047XX N CENTRAL AVE,870,THEFT,POCKET-PICKING,GROCERY FOOD STORE,0,0,1623,16,45,15,6,1138146,1930974,2016,05/11/2016 03:50:55 PM,41.966728607,-87.767445112,"(41.966728607, -87.767445112)"
318,86749.0,10509310,HZ250801,05/04/2016 09:00:00 AM,0000X E 35TH ST,031A,ROBBERY,ARMED: HANDGUN,STREET,0,0,211,2,3,35,3,1177450,1881815,2016,05/11/2016 03:50:55 PM,41.831030756,-87.624424247,"(41.831030756, -87.624424247)"
319,87009.0,10509319,HZ250942,05/04/2016 11:40:00 AM,068XX S STONY ISLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,332,3,5,43,14,1188040,1859983,2016,05/11/2016 03:50:55 PM,41.770875842,-87.586265645,"(41.770875842, -87.586265645)"
320,87053.0,10509321,HZ250913,05/04/2016 10:40:00 AM,018XX S RIDGEWAY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,1014,10,24,29,08B,1151661,1890691,2016,05/11/2016 03:50:55 PM,41.855932632,-87.718813193,"(41.855932632, -87.718813193)"
321,87206.0,10509327,HZ250796,05/04/2016 09:20:00 AM,036XX W 51ST ST,031A,ROBBERY,ARMED: HANDGUN,STREET,0,0,821,8,14,62,3,1153060,1870566,2016,05/11/2016 03:50:55 PM,41.800679426,-87.714210482,"(41.800679426, -87.714210482)"
322,87228.0,10509345,HZ250798,05/04/2016 09:06:00 AM,002XX N LEAMINGTON AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,0,1,1532,15,28,25,26,1142002,1901115,2016,05/11/2016 03:50:55 PM,41.884721668,-87.754008723,"(41.884721668, -87.754008723)"
323,87535.0,10509346,HZ250965,05/04/2016 11:44:00 AM,082XX S LOOMIS BLVD,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,1,0,614,6,21,71,26,1168433,1850077,2016,05/11/2016 03:50:55 PM,41.74413733,-87.658422172,"(41.74413733, -87.658422172)"
324,87644.0,10509352,HZ250979,05/04/2016 11:40:00 AM,052XX S FAIRFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,0,0,923,9,14,63,14,1158930,1869756,2016,05/11/2016 03:50:55 PM,41.798338639,-87.692705249,"(41.798338639, -87.692705249)"
325,87731.0,10509353,HZ250627,05/04/2016 04:50:00 AM,010XX E 111TH ST,031A,ROBBERY,ARMED: HANDGUN,ATM (AUTOMATIC TELLER MACHINE),0,0,513,5,9,50,3,1184891,1831392,2016,05/11/2016 03:50:55 PM,41.692493455,-87.598703055,"(41.692493455, -87.598703055)"
326,88104.0,10509356,HZ250940,05/04/2016 11:20:00 AM,054XX S STATE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",1,0,225,2,3,40,18,1177199,1868999,2016,05/11/2016 03:50:55 PM,41.795868205,-87.625732367,"(41.795868205, -87.625732367)"
327,88323.0,10509359,HZ250812,05/04/2016 08:26:00 AM,002XX W 108TH ST,1792,KIDNAPPING,CHILD ABDUCTION/STRANGER,SIDEWALK,0,0,513,5,34,49,20,1176536,1833321,2016,05/11/2016 03:50:55 PM,41.697978381,-87.629234186,"(41.697978381, -87.629234186)"
328,88652.0,10509361,HZ250990,05/04/2016 11:00:00 AM,030XX N HALSTED ST,860,THEFT,RETAIL THEFT,DRUG STORE,0,0,1933,19,44,6,6,1170394,1920533,2016,05/11/2016 03:50:55 PM,41.93743245,-87.649180491,"(41.93743245, -87.649180491)"
329,88914.0,10509364,HZ250968,05/04/2016 11:00:00 AM,049XX S ARCHER AVE,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",1,0,821,8,14,57,08B,1150934,1871470,2016,05/11/2016 03:50:55 PM,41.803201891,-87.72198373,"(41.803201891, -87.72198373)"
330,89196.0,10509366,HZ250995,05/04/2016 11:30:00 AM,055XX W QUINCY ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,1,0,1522,15,29,25,18,1139594,1898454,2016,05/11/2016 03:50:55 PM,41.877463808,-87.762916325,"(41.877463808, -87.762916325)"
331,89374.0,10509372,HZ250925,05/04/2016 10:30:00 AM,016XX E 78TH ST,820,THEFT,$500 AND UNDER,APARTMENT,1,1,414,4,8,43,6,1188686,1853592,2016,05/11/2016 03:50:55 PM,41.753322958,-87.584101734,"(41.753322958, -87.584101734)"
332,89577.0,10509373,HZ250738,05/04/2016 08:35:00 AM,030XX W HARRISON ST,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",0,0,1134,11,28,27,08B,1156261,1897213,2016,05/11/2016 03:50:55 PM,41.87373811,-87.701752707,"(41.87373811, -87.701752707)"
333,90683.0,10509374,HZ250867,05/04/2016 10:23:00 AM,003XX S HAMLIN BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,1133,11,24,26,08B,1151106,1897949,2016,05/11/2016 03:50:55 PM,41.875860304,-87.720660206,"(41.875860304, -87.720660206)"
334,90859.0,10509375,HZ250946,05/04/2016 11:35:00 AM,0000X E WASHINGTON ST,1330,CRIMINAL TRESPASS,TO LAND,LIBRARY,1,0,111,1,42,32,26,1177144,1900833,2016,05/11/2016 03:50:55 PM,41.883224344,-87.624971297,"(41.883224344, -87.624971297)"
335,91297.0,10509381,HZ251006,05/04/2016 11:00:00 AM,040XX W MADISON ST,810,THEFT,OVER $500,STREET,0,0,1115,11,28,26,6,1149447,1899706,2016,05/11/2016 03:50:55 PM,41.880714044,-87.726705906,"(41.880714044, -87.726705906)"
336,91859.0,10509391,HZ250976,05/04/2016 10:50:00 AM,050XX N KIMBALL AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,"SCHOOL, PUBLIC, BUILDING",1,0,1713,17,39,13,18,1152801,1933422,2016,05/11/2016 03:50:55 PM,41.973167821,-87.713495268,"(41.973167821, -87.713495268)"
337,91925.0,10509394,HZ250956,05/04/2016 09:53:00 AM,0000X S LEAMINGTON AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,APARTMENT,1,0,1533,15,28,25,18,1142140,1899440,2016,05/11/2016 03:50:55 PM,41.880122703,-87.753543515,"(41.880122703, -87.753543515)"
338,94579.0,10510838,HZ251847,05/04/2016 07:00:00 PM,036XX E 106TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),0,0,432,4,10,52,7,1202048,1835277,2016,05/11/2016 03:50:55 PM,41.702735533,-87.535758048,"(41.702735533, -87.535758048)"
339,94600.0,10509611,HZ250975,05/04/2016 09:15:00 AM,002XX W 104TH ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,"SCHOOL, PUBLIC, BUILDING",1,0,512,5,34,49,04A,1176490,1835977,2016,05/11/2016 03:50:55 PM,41.705267858,-87.629323117,"(41.705267858, -87.629323117)"
340,95256.0,10509612,HZ251036,05/04/2016 12:30:00 PM,085XX S ASHLAND AVE,880,THEFT,PURSE-SNATCHING,SIDEWALK,0,0,614,6,18,71,6,1167159,1848187,2016,05/11/2016 03:50:55 PM,41.738978222,-87.663144179,"(41.738978222, -87.663144179)"
341,95452.0,10509626,HZ251144,05/04/2016 01:00:00 AM,015XX W ERIE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1215,12,26,24,14,1165924,1904437,2016,05/11/2016 03:50:55 PM,41.893360738,-87.666068662,"(41.893360738, -87.666068662)"
342,95516.0,10509633,HZ251155,05/04/2016 02:13:00 PM,046XX S WHIPPLE ST,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,0,0,922,9,14,58,6,1156818,1873709,2016,05/11/2016 03:50:55 PM,41.809229134,-87.700343659,"(41.809229134, -87.700343659)"
343,95582.0,10509634,HZ251159,05/04/2016 02:15:00 PM,065XX N ASHLAND AVE,820,THEFT,$500 AND UNDER,ALLEY,0,0,2432,24,40,1,6,1164426,1943519,2016,05/11/2016 03:50:55 PM,42.000635537,-87.670460204,"(42.000635537, -87.670460204)"
344,95948.0,10509642,HZ251138,05/04/2016 07:00:00 AM,056XX S ADA ST,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),0,0,713,7,16,67,6,1168291,1867297,2016,05/11/2016 03:50:55 PM,41.791394287,-87.658447393,"(41.791394287, -87.658447393)"
345,95992.0,10509643,HZ250904,05/04/2016 10:09:00 AM,052XX S DAN RYAN LOCAL OB,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,HIGHWAY/EXPRESSWAY,1,0,935,9,3,37,18,1175568,1870029,2016,05/11/2016 03:50:55 PM,41.798731312,-87.631682462,"(41.798731312, -87.631682462)"
346,96013.0,10509644,HZ251124,05/04/2016 12:00:00 PM,005XX E 75TH ST,890,THEFT,FROM BUILDING,RESIDENCE,0,0,323,3,6,69,6,1181003,1855399,2016,05/11/2016 03:50:55 PM,41.758461712,-87.612201241,"(41.758461712, -87.612201241)"
347,96034.0,10509645,HZ251098,05/04/2016 01:15:00 PM,0000X W 103RD ST,1330,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,1,0,511,5,9,49,26,1177986,1836679,2016,05/11/2016 03:50:55 PM,41.707160552,-87.623823775,"(41.707160552, -87.623823775)"
348,96274.0,10509652,HZ251139,05/04/2016 01:50:00 PM,022XX S WENTWORTH AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,0,0,914,9,25,34,3,1175321,1889584,2016,05/11/2016 03:50:55 PM,41.852397446,-87.63200286,"(41.852397446, -87.63200286)"
349,96536.0,10509683,HZ251153,05/04/2016 01:40:00 PM,044XX S RACINE AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,1,0,925,9,11,61,24,1169098,1875160,2016,05/11/2016 03:50:55 PM,41.812953807,-87.655260839,"(41.812953807, -87.655260839)"
350,96885.0,10509699,HZ251162,05/04/2016 11:50:00 AM,0000X S CLINTON ST,890,THEFT,FROM BUILDING,RESTAURANT,0,0,121,1,2,28,6,1172740,1900001,2016,05/11/2016 03:50:55 PM,41.881039896,-87.641167536,"(41.881039896, -87.641167536)"
351,97301.0,10509707,HZ251061,05/04/2016 12:55:00 PM,076XX S PEORIA ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,0,0,621,6,17,71,3,1171628,1854216,2016,05/11/2016 03:50:55 PM,41.755425926,-87.646594329,"(41.755425926, -87.646594329)"
352,97345.0,10509708,HZ251097,05/04/2016 01:20:00 PM,039XX S ARCHER AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,0,0,921,9,12,58,04B,1159416,1878531,2016,05/11/2016 03:50:55 PM,41.822408394,-87.690682344,"(41.822408394, -87.690682344)"
353,97563.0,10509710,HZ251021,05/04/2016 12:30:00 PM,013XX S TROY ST,560,ASSAULT,SIMPLE,SIDEWALK,0,0,1022,10,24,29,08A,1155571,1893727,2016,05/11/2016 03:50:55 PM,41.864186063,-87.70437984,"(41.864186063, -87.70437984)"
354,97627.0,10509711,HZ251168,05/04/2016 02:12:00 PM,065XX S DREXEL AVE,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,ALLEY,1,0,321,3,20,42,26,1183349,1861904,2016,05/11/2016 03:50:55 PM,41.776257774,-87.603401116,"(41.776257774, -87.603401116)"
355,97845.0,10509713,HZ251070,05/04/2016 12:45:00 PM,044XX W WILCOX ST,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",1,0,1113,11,28,26,08B,1146887,1898970,2016,05/11/2016 03:50:55 PM,41.878743645,-87.736124908,"(41.878743645, -87.736124908)"
356,98171.0,10509715,HZ251116,05/04/2016 12:20:00 PM,037XX W POLK ST,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",0,0,1133,11,24,27,08B,1151640,1896117,2016,05/11/2016 03:50:55 PM,41.870822616,-87.7187477,"(41.870822616, -87.7187477)"
357,98428.0,10509719,HZ251158,05/04/2016 02:00:00 PM,084XX S BENNETT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,412,4,8,45,14,1190323,1849483,2016,05/11/2016 03:50:55 PM,41.742008215,-87.578234982,"(41.742008215, -87.578234982)"
358,98537.0,10509721,HZ251150,05/04/2016 01:47:00 PM,044XX W WASHINGTON BLVD,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,1,0,1113,11,28,26,18,1146878,1900128,2016,05/11/2016 03:50:55 PM,41.881921503,-87.736128367,"(41.881921503, -87.736128367)"
359,98669.0,10509722,HZ251189,05/04/2016 02:35:00 PM,006XX E 67TH ST,1330,CRIMINAL TRESPASS,TO LAND,TAVERN/LIQUOR STORE,1,0,321,3,20,42,26,1181868,1860736,2016,05/11/2016 03:50:55 PM,41.773087037,-87.608866374,"(41.773087037, -87.608866374)"
360,98863.0,10509723,HZ251207,05/04/2016 02:23:00 PM,007XX N RIDGEWAY AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENTIAL YARD (FRONT/BACK),1,0,1112,11,27,23,18,1151254,1904680,2016,05/11/2016 03:50:55 PM,41.89432798,-87.719940148,"(41.89432798, -87.719940148)"
361,99120.0,10509725,HZ251111,05/04/2016 01:12:00 PM,056XX S WABASH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,1,0,225,2,20,40,18,1177675,1867725,2016,05/11/2016 03:50:55 PM,41.792361461,-87.62402541,"(41.792361461, -87.62402541)"
362,99619.0,10509726,HZ251151,05/04/2016 01:15:00 PM,076XX S INDIANA AVE,460,BATTERY,SIMPLE,RESIDENCE-GARAGE,1,0,623,6,6,69,08B,1178917,1854466,2016,05/11/2016 03:50:55 PM,41.755949186,-87.619874557,"(41.755949186, -87.619874557)"
363,99663.0,10509733,HZ251209,05/04/2016 02:20:00 PM,015XX E 83RD PL,1360,CRIMINAL TRESPASS,TO VEHICLE,"SCHOOL, PRIVATE, GROUNDS",1,0,412,4,8,45,26,1187806,1849920,2016,05/11/2016 03:50:55 PM,41.743267622,-87.587443207,"(41.743267622, -87.587443207)"
364,99685.0,10509735,HZ251191,05/04/2016 12:00:00 AM,081XX S MUSKEGON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,422,4,7,46,14,1196578,1851618,2016,05/11/2016 03:50:55 PM,41.747713921,-87.555246512,"(41.747713921, -87.555246512)"
365,99707.0,10509737,HZ251200,05/04/2016 01:38:00 PM,062XX S KOLIN AVE,560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),0,0,813,8,13,65,08A,1148447,1862773,2016,05/11/2016 03:50:55 PM,41.779384141,-87.731328199,"(41.779384141, -87.731328199)"
366,100204.0,10509743,HZ251198,05/04/2016 02:00:00 PM,034XX W 77TH ST,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,"SCHOOL, PUBLIC, BUILDING",1,0,835,8,18,70,18,1154616,1853337,2016,05/11/2016 03:50:55 PM,41.753369537,-87.708962817,"(41.753369537, -87.708962817)"
367,100897.0,10509749,HZ251186,05/04/2016 02:34:00 PM,054XX S SPAULDING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,822,8,14,63,14,1155304,1868403,2016,05/11/2016 03:50:55 PM,41.794699201,-87.70603881,"(41.794699201, -87.70603881)"
368,101224.0,10509754,HZ251224,05/04/2016 06:00:00 AM,079XX S ST LAWRENCE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),0,0,624,6,6,44,14,1181613,1852449,2016,05/11/2016 03:50:55 PM,41.750352542,-87.610056553,"(41.750352542, -87.610056553)"
369,101464.0,10509757,HZ251203,05/04/2016 03:00:00 PM,031XX N CLIFTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,1933,19,44,6,14,1168066,1921063,2016,05/11/2016 03:50:55 PM,41.938937458,-87.657720883,"(41.938937458, -87.657720883)"
370,101595.0,10509759,HZ251196,05/04/2016 02:30:00 PM,028XX S HARDING AVE,820,THEFT,$500 AND UNDER,APARTMENT,0,0,1031,10,22,30,6,1150506,1884775,2016,05/11/2016 03:50:55 PM,41.839720992,-87.723206926,"(41.839720992, -87.723206926)"
371,101835.0,10509760,HZ251192,05/04/2016 02:45:00 PM,013XX S STATE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,131,1,2,33,14,1176544,1894234,2016,05/11/2016 03:50:55 PM,41.865129862,-87.627373809,"(41.865129862, -87.627373809)"
372,101898.0,10509763,HZ251130,05/04/2016 10:30:00 AM,005XX N RIDGEWAY AVE,460,BATTERY,SIMPLE,OTHER,0,0,1122,11,27,23,08B,1151292,1903306,2016,05/11/2016 03:50:55 PM,41.890556838,-87.719836666,"(41.890556838, -87.719836666)"
373,102048.0,10509765,HZ251033,05/04/2016 12:20:00 PM,069XX S BISHOP ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,0,0,734,7,17,67,26,1167867,1858640,2016,05/11/2016 03:50:55 PM,41.767647527,-87.660250581,"(41.767647527, -87.660250581)"
374,102244.0,10509766,HZ251118,05/04/2016 01:25:00 PM,029XX W FILLMORE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,0,1,1135,11,28,29,08B,1157047,1895237,2016,05/11/2016 03:50:55 PM,41.868299858,-87.698920505,"(41.868299858, -87.698920505)"
375,102851.0,10509767,HZ251042,05/04/2016 01:00:00 PM,047XX W MADISON ST,5011,OTHER OFFENSE,LICENSE VIOLATION,SMALL RETAIL STORE,0,0,1113,11,28,25,26,1144720,1899599,2016,05/11/2016 03:50:55 PM,41.880510799,-87.744065937,"(41.880510799, -87.744065937)"
376,103916.0,10509774,HZ251180,05/04/2016 02:30:00 PM,048XX N TALMAN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,1,2031,20,40,4,08B,1157819,1932350,2016,05/11/2016 03:50:55 PM,41.970125087,-87.695072277,"(41.970125087, -87.695072277)"
377,104069.0,10509775,HZ251208,05/04/2016 02:21:00 PM,0000X E LAKE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,1,0,111,1,42,32,18,1177130,1901750,2016,05/11/2016 03:50:55 PM,41.885740958,-87.624994912,"(41.885740958, -87.624994912)"
378,104354.0,10509776,HZ251156,05/04/2016 02:19:00 PM,030XX N PULASKI RD,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,1,0,2523,25,31,21,18,1149198,1919884,2016,05/11/2016 03:50:55 PM,41.936089289,-87.727096561,"(41.936089289, -87.727096561)"
379,104398.0,10509778,HZ251176,05/04/2016 12:00:00 PM,003XX N LARAMIE AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,0,0,1523,15,28,25,3,1141647,1901874,2016,05/11/2016 03:50:55 PM,41.886811027,-87.755293578,"(41.886811027, -87.755293578)"
380,104636.0,10509782,HZ251217,05/04/2016 03:00:00 PM,113XX S AVENUE L,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),0,0,433,4,10,52,6,1201893,1830481,2016,05/11/2016 03:50:55 PM,41.689578825,-87.536488075,"(41.689578825, -87.536488075)"
381,104767.0,10509787,HZ251306,05/04/2016 02:30:00 PM,016XX S CLARK ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),0,0,131,1,25,33,6,1175771,1892296,2016,05/11/2016 03:50:55 PM,41.859829267,-87.630269741,"(41.859829267, -87.630269741)"
